vītas tristes,  Accusative,  pl.,  f , first 
vītis tristibus,  Ablative,  pl.,  f , first 
umbra tristis,  Nominative,  sg.,  f , first 
umbrae tristis,  Genitive,  sg.,  f , first 
umbrae tristi,  Dative,  sg.,  f , first 
umbram tristem,  Accusative,  sg.,  f , first 
umbrā tristi,  Ablative,  sg.,  f , first 
umbrae tristes,  Nominative,  pl.,  f , first 
umbrarum tristium,  Genitive,  pl.,  f , first 
umbris tristibus,  Dative,  pl.,  f , first 
umbras tristes,  Accusative,  pl.,  f , first 
umbris tristibus,  Ablative,  pl.,  f , first 
unda tristis,  Nominative,  sg.,  f , first 
undae tristis,  Genitive,  sg.,  f , first 
undae tristi,  Dative,  sg.,  f , first 
undam tristem,  Accusative,  sg.,  f , first 
undā tristi,  Ablative,  sg.,  f , first 
undae tristes,  Nominative,  pl.,  f , first 
undarum tristium,  Genitive,  pl.,  f , first 
undis tristibus,  Dative,  pl.,  f , first 
undas tristes,  Accusative,  pl.,  f , first 
undis tristibus,  Ablative,  pl.,  f , first 
animus tristis,  Nominative,  sg.,  m , fifth 
animi tristis,  Genitive,  sg.,  m , second 
animo tristi,  Dative,  sg.,  m , second 
animum tristem,  Accusative,  sg.,  m , second 
animo tristi,  Ablative,  sg.,  m , second 
animi tristes,  Nominative,  pl.,  m , second 
animorum tristium,  Genitive,  pl.,  m , second 
animis tristibus,  Dative,  pl.,  m , second 
animos tristes,  Accusative,  pl.,  m , second 
animis tristibus,  Ablative,  pl.,  m , second 
annus tristis,  Nominative,  sg.,  m , second 
anni tristis,  Genitive,  sg.,  m , second 
anno tristi,  Dative,  sg.,  m , second 
annum tristem,  Accusative,  sg.,  m , second 
anno tristi,  Ablative,  sg.,  m , second 
anni tristes,  Nominative,  pl.,  m , second 
annorum tristium,  Genitive,  pl.,  m , second 
annis tristibus,  Dative,  pl.,  m , second 
annos tristes,  Accusative,  pl.,  m , second 
annis tristibus,  Ablative,  pl.,  m , second 
barbarus tristis,  Nominative,  sg.,  m , second 
barbari tristis,  Genitive,  sg.,  m , second 
barbaro tristi,  Dative,  sg.,  m , second 
barbarum tristem,  Accusative,  sg.,  m , second 
barbaro tristi,  Ablative,  sg.,  m , second 
barbari tristes,  Nominative,  pl.,  m , second 
barbarorum tristium,  Genitive,  pl.,  m , second 
barbaris tristibus,  Dative,  pl.,  m , second 
barbaros tristes,  Accusative,  pl.,  m , second 
barbaris tristibus,  Ablative,  pl.,  m , second 
campus tristis,  Nominative,  sg.,  m , second 
campi tristis,  Genitive,  sg.,  m , second 
campo tristi,  Dative,  sg.,  m , second 
campum tristem,  Accusative,  sg.,  m , second 
campo tristi,  Ablative,  sg.,  m , second 
campi tristes,  Nominative,  pl.,  m , second 
camporum tristium,  Genitive,  pl.,  m , second 
campis tristibus,  Dative,  pl.,  m , second 
campos tristes,  Accusative,  pl.,  m , second 
campis tristibus,  Ablative,  pl.,  m , second 
cibus tristis,  Nominative,  sg.,  m , second 
cibi tristis,  Genitive,  sg.,  m , second 
cibo tristi,  Dative,  sg.,  m , second 
cibum tristem,  Accusative,  sg.,  m , second 
cibo tristi,  Ablative,  sg.,  m , second 
cibi tristes,  Nominative,  pl.,  m , second 
ciborum tristium,  Genitive,  pl.,  m , second 
cibis tristibus,  Dative,  pl.,  m , second 
cibos tristes,  Accusative,  pl.,  m , second 
cibis tristibus,  Ablative,  pl.,  m , second 
deus tristis,  Nominative,  sg.,  m , second 
dei tristis,  Genitive,  sg.,  m , second 
deo tristi,  Dative,  sg.,  m , second 
deum tristem,  Accusative,  sg.,  m , second 
deo tristi,  Ablative,  sg.,  m , second 
dei tristes,  Nominative,  pl.,  m , second 
deorum tristium,  Genitive,  pl.,  m , second 
deis tristibus,  Dative,  pl.,  m , second 
deos tristes,  Accusative,  pl.,  m , second 
deis tristibus,  Ablative,  pl.,  m , second 
dolus tristis,  Nominative,  sg.,  m , second 
doli tristis,  Genitive,  sg.,  m , second 
dolo tristi,  Dative,  sg.,  m , second 
dolum tristem,  Accusative,  sg.,  m , second 
dolo tristi,  Ablative,  sg.,  m , second 
doli tristes,  Nominative,  pl.,  m , second 
dolorum tristium,  Genitive,  pl.,  m , second 
dolis tristibus,  Dative,  pl.,  m , second 
dolos tristes,  Accusative,  pl.,  m , second 
dolis tristibus,  Ablative,  pl.,  m , second 
dominus tristis,  Nominative,  sg.,  m , second 
domini tristis,  Genitive,  sg.,  m , second 
domino tristi,  Dative,  sg.,  m , second 
dominum tristem,  Accusative,  sg.,  m , second 
domino tristi,  Ablative,  sg.,  m , second 
domini tristes,  Nominative,  pl.,  m , second 
dominorum tristium,  Genitive,  pl.,  m , second 
dominis tristibus,  Dative,  pl.,  m , second 
dominos tristes,  Accusative,  pl.,  m , second 
dominis tristibus,  Ablative,  pl.,  m , second 
equus tristis,  Nominative,  sg.,  m , second 
equi tristis,  Genitive,  sg.,  m , second 
equo tristi,  Dative,  sg.,  m , second 
equum tristem,  Accusative,  sg.,  m , second 
equo tristi,  Ablative,  sg.,  m , second 
equi tristes,  Nominative,  pl.,  m , second 
equorum tristium,  Genitive,  pl.,  m , second 
equis tristibus,  Dative,  pl.,  m , second 
equos tristes,  Accusative,  pl.,  m , second 
equis tristibus,  Ablative,  pl.,  m , second 
gladius tristis,  Nominative,  sg.,  m , second 
gladii tristis,  Genitive,  sg.,  m , second 
gladio tristi,  Dative,  sg.,  m , second 
gladium tristem,  Accusative,  sg.,  m , second 
gladio tristi,  Ablative,  sg.,  m , second 
gladii tristes,  Nominative,  pl.,  m , second 
gladiorum tristium,  Genitive,  pl.,  m , second 
gladiis tristibus,  Dative,  pl.,  m , second 
gladios tristes,  Accusative,  pl.,  m , second 
gladiis tristibus,  Ablative,  pl.,  m , second 
lēgātus tristis,  Nominative,  sg.,  m , second 
lēgāti tristis,  Genitive,  sg.,  m , second 
lēgāto tristi,  Dative,  sg.,  m , second 
lēgātum tristem,  Accusative,  sg.,  m , second 
lēgāto tristi,  Ablative,  sg.,  m , second 
lēgāti tristes,  Nominative,  pl.,  m , second 
lēgātorum tristium,  Genitive,  pl.,  m , second 
lēgātis tristibus,  Dative,  pl.,  m , second 
lēgātos tristes,  Accusative,  pl.,  m , second 
lēgātis tristibus,  Ablative,  pl.,  m , second 
marītus tristis,  Nominative,  sg.,  m , second 
marīti tristis,  Genitive,  sg.,  m , second 
marīto tristi,  Dative,  sg.,  m , second 
marītum tristem,  Accusative,  sg.,  m , second 
marīto tristi,  Ablative,  sg.,  m , second 
marīti tristes,  Nominative,  pl.,  m , second 
marītorum tristium,  Genitive,  pl.,  m , second 
marītis tristibus,  Dative,  pl.,  m , second 
marītos tristes,  Accusative,  pl.,  m , second 
marītis tristibus,  Ablative,  pl.,  m , second 
modus tristis,  Nominative,  sg.,  m , second 
modi tristis,  Genitive,  sg.,  m , second 
modo tristi,  Dative,  sg.,  m , second 
modum tristem,  Accusative,  sg.,  m , second 
modo tristi,  Ablative,  sg.,  m , second 
modi tristes,  Nominative,  pl.,  m , second 
modorum tristium,  Genitive,  pl.,  m , second 
modis tristibus,  Dative,  pl.,  m , second 
modos tristes,  Accusative,  pl.,  m , second 
modis tristibus,  Ablative,  pl.,  m , second 
morbus tristis,  Nominative,  sg.,  m , second 
morbi tristis,  Genitive,  sg.,  m , second 
morbo tristi,  Dative,  sg.,  m , second 
morbum tristem,  Accusative,  sg.,  m , second 
morbo tristi,  Ablative,  sg.,  m , second 
morbi tristes,  Nominative,  pl.,  m , second 
morborum tristium,  Genitive,  pl.,  m , second 
morbis tristibus,  Dative,  pl.,  m , second 
morbos tristes,  Accusative,  pl.,  m , second 
morbis tristibus,  Ablative,  pl.,  m , second 
mundus tristis,  Nominative,  sg.,  m , second 
mundi tristis,  Genitive,  sg.,  m , second 
mundo tristi,  Dative,  sg.,  m , second 
mundum tristem,  Accusative,  sg.,  m , second 
mundo tristi,  Ablative,  sg.,  m , second 
mundi tristes,  Nominative,  pl.,  m , second 
mundorum tristium,  Genitive,  pl.,  m , second 
mundis tristibus,  Dative,  pl.,  m , second 
mundos tristes,  Accusative,  pl.,  m , second 
mundis tristibus,  Ablative,  pl.,  m , second 
mūrus tristis,  Nominative,  sg.,  m , second 
mūri tristis,  Genitive,  sg.,  m , second 
mūro tristi,  Dative,  sg.,  m , second 
mūrum tristem,  Accusative,  sg.,  m , second 
mūro tristi,  Ablative,  sg.,  m , second 
mūri tristes,  Nominative,  pl.,  m , second 
mūrorum tristium,  Genitive,  pl.,  m , second 
mūris tristibus,  Dative,  pl.,  m , second 
mūros tristes,  Accusative,  pl.,  m , second 
mūris tristibus,  Ablative,  pl.,  m , second 
nātus tristis,  Nominative,  sg.,  m , second 
nāti tristis,  Genitive,  sg.,  m , second 
nāto tristi,  Dative,  sg.,  m , second 
nātum tristem,  Accusative,  sg.,  m , second 
nāto tristi,  Ablative,  sg.,  m , second 
nāti tristes,  Nominative,  pl.,  m , second 
nātorum tristium,  Genitive,  pl.,  m , second 
nātis tristibus,  Dative,  pl.,  m , second 
nātos tristes,  Accusative,  pl.,  m , second 
nātis tristibus,  Ablative,  pl.,  m , second 
numerus tristis,  Nominative,  sg.,  m , second 
numeri tristis,  Genitive,  sg.,  m , second 
numero tristi,  Dative,  sg.,  m , second 
numerum tristem,  Accusative,  sg.,  m , second 
numero tristi,  Ablative,  sg.,  m , second 
numeri tristes,  Nominative,  pl.,  m , second 
numerorum tristium,  Genitive,  pl.,  m , second 
numeris tristibus,  Dative,  pl.,  m , second 
numeros tristes,  Accusative,  pl.,  m , second 
numeris tristibus,  Ablative,  pl.,  m , second 
nūntius tristis,  Nominative,  sg.,  m , second 
nūntii tristis,  Genitive,  sg.,  m , second 
nūntio tristi,  Dative,  sg.,  m , second 
nūntium tristem,  Accusative,  sg.,  m , second 
nūntio tristi,  Ablative,  sg.,  m , second 
nūntii tristes,  Nominative,  pl.,  m , second 
nūntiorum tristium,  Genitive,  pl.,  m , second 
nūntiis tristibus,  Dative,  pl.,  m , second 
nūntios tristes,  Accusative,  pl.,  m , second 
nūntiis tristibus,  Ablative,  pl.,  m , second 
oculus tristis,  Nominative,  sg.,  m , second 
oculi tristis,  Genitive,  sg.,  m , second 
oculo tristi,  Dative,  sg.,  m , second 
oculum tristem,  Accusative,  sg.,  m , second 
oculo tristi,  Ablative,  sg.,  m , second 
oculi tristes,  Nominative,  pl.,  m , second 
oculorum tristium,  Genitive,  pl.,  m , second 
oculis tristibus,  Dative,  pl.,  m , second 
oculos tristes,  Accusative,  pl.,  m , second 
oculis tristibus,  Ablative,  pl.,  m , second 
pontus tristis,  Nominative,  sg.,  m , second 
ponti tristis,  Genitive,  sg.,  m , second 
ponto tristi,  Dative,  sg.,  m , second 
pontum tristem,  Accusative,  sg.,  m , second 
ponto tristi,  Ablative,  sg.,  m , second 
ponti tristes,  Nominative,  pl.,  m , second 
pontorum tristium,  Genitive,  pl.,  m , second 
pontis tristibus,  Dative,  pl.,  m , second 
pontos tristes,  Accusative,  pl.,  m , second 
pontis tristibus,  Ablative,  pl.,  m , second 
populus tristis,  Nominative,  sg.,  m , second 
populi tristis,  Genitive,  sg.,  m , second 
populo tristi,  Dative,  sg.,  m , second 
populum tristem,  Accusative,  sg.,  m , second 
populo tristi,  Ablative,  sg.,  m , second 
populi tristes,  Nominative,  pl.,  m , second 
populorum tristium,  Genitive,  pl.,  m , second 
populis tristibus,  Dative,  pl.,  m , second 
populos tristes,  Accusative,  pl.,  m , second 
populis tristibus,  Ablative,  pl.,  m , second 
reus tristis,  Nominative,  sg.,  m , second 
rei tristis,  Genitive,  sg.,  m , second 
reo tristi,  Dative,  sg.,  m , second 
reum tristem,  Accusative,  sg.,  m , second 
reo tristi,  Ablative,  sg.,  m , second 
rei tristes,  Nominative,  pl.,  m , second 
reorum tristium,  Genitive,  pl.,  m , second 
reis tristibus,  Dative,  pl.,  m , second 
reos tristes,  Accusative,  pl.,  m , second 
reis tristibus,  Ablative,  pl.,  m , second 
servus tristis,  Nominative,  sg.,  m , second 
servi tristis,  Genitive,  sg.,  m , second 
servo tristi,  Dative,  sg.,  m , second 
servum tristem,  Accusative,  sg.,  m , second 
servo tristi,  Ablative,  sg.,  m , second 
servi tristes,  Nominative,  pl.,  m , second 
servorum tristium,  Genitive,  pl.,  m , second 
servis tristibus,  Dative,  pl.,  m , second 
servos tristes,  Accusative,  pl.,  m , second 
servis tristibus,  Ablative,  pl.,  m , second 
somnus tristis,  Nominative,  sg.,  m , second 
somni tristis,  Genitive,  sg.,  m , second 
somno tristi,  Dative,  sg.,  m , second 
somnum tristem,  Accusative,  sg.,  m , second 
somno tristi,  Ablative,  sg.,  m , second 
somni tristes,  Nominative,  pl.,  m , second 
somnorum tristium,  Genitive,  pl.,  m , second 
somnis tristibus,  Dative,  pl.,  m , second 
somnos tristes,  Accusative,  pl.,  m , second 
somnis tristibus,  Ablative,  pl.,  m , second 
tribūnus tristis,  Nominative,  sg.,  m , second 
tribūni tristis,  Genitive,  sg.,  m , second 
tribūno tristi,  Dative,  sg.,  m , second 
tribūnum tristem,  Accusative,  sg.,  m , second 
tribūno tristi,  Ablative,  sg.,  m , second 
tribūni tristes,  Nominative,  pl.,  m , second 
tribūnorum tristium,  Genitive,  pl.,  m , second 
tribūnis tristibus,  Dative,  pl.,  m , second 
tribūnos tristes,  Accusative,  pl.,  m , second 
tribūnis tristibus,  Ablative,  pl.,  m , second 
ventus tristis,  Nominative,  sg.,  m , second 
venti tristis,  Genitive,  sg.,  m , second 
vento tristi,  Dative,  sg.,  m , second 
ventum tristem,  Accusative,  sg.,  m , second 
vento tristi,  Ablative,  sg.,  m , second 
venti tristes,  Nominative,  pl.,  m , second 
ventorum tristium,  Genitive,  pl.,  m , second 
ventis tristibus,  Dative,  pl.,  m , second 
ventos tristes,  Accusative,  pl.,  m , second 
ventis tristibus,  Ablative,  pl.,  m , second 
aevum triste,  Nominative,  sg.,  n , second 
aevi tristis,  Genitive,  sg.,  n , second 
aevo tristi,  Dative,  sg.,  n , second 
aevum triste,  Accusative,  sg.,  n , second 
aevo tristi,  Ablative,  sg.,  n , second 
aeva tristia,  Nominative,  pl.,  n , second 
aevorum tristium,  Genitive,  pl.,  n , second 
aevis tristibus,  Dative,  pl.,  n , second 
aeva tristia,  Accusative,  pl.,  n , second 
aevis tristibus,  Ablative,  pl.,  n , second 
argentum triste,  Nominative,  sg.,  n , second 
argenti tristis,  Genitive,  sg.,  n , second 
argento tristi,  Dative,  sg.,  n , second 
argentum triste,  Accusative,  sg.,  n , second 
argento tristi,  Ablative,  sg.,  n , second 
argenta tristia,  Nominative,  pl.,  n , second 
argentorum tristium,  Genitive,  pl.,  n , second 
argentis tristibus,  Dative,  pl.,  n , second 
argenta tristia,  Accusative,  pl.,  n , second 
argentis tristibus,  Ablative,  pl.,  n , second 
arvum triste,  Nominative,  sg.,  n , second 
arvi tristis,  Genitive,  sg.,  n , second 
arvo tristi,  Dative,  sg.,  n , second 
arvum triste,  Accusative,  sg.,  n , second 
arvo tristi,  Ablative,  sg.,  n , second 
arva tristia,  Nominative,  pl.,  n , second 
arvorum tristium,  Genitive,  pl.,  n , second 
arvis tristibus,  Dative,  pl.,  n , second 
arva tristia,  Accusative,  pl.,  n , second 
arvis tristibus,  Ablative,  pl.,  n , second 
astrum triste,  Nominative,  sg.,  n , second 
astri tristis,  Genitive,  sg.,  n , second 
astro tristi,  Dative,  sg.,  n , second 
astrum triste,  Accusative,  sg.,  n , second 
astro tristi,  Ablative,  sg.,  n , second 
astra tristia,  Nominative,  pl.,  n , second 
astrorum tristium,  Genitive,  pl.,  n , second 
astris tristibus,  Dative,  pl.,  n , second 
astra tristia,  Accusative,  pl.,  n , second 
astris tristibus,  Ablative,  pl.,  n , second 
aurum triste,  Nominative,  sg.,  n , second 
auri tristis,  Genitive,  sg.,  n , second 
auro tristi,  Dative,  sg.,  n , second 
aurum triste,  Accusative,  sg.,  n , second 
auro tristi,  Ablative,  sg.,  n , second 
aura tristia,  Nominative,  pl.,  n , second 
aurorum tristium,  Genitive,  pl.,  n , second 
auris tristibus,  Dative,  pl.,  n , second 
aura tristia,  Accusative,  pl.,  n , second 
auris tristibus,  Ablative,  pl.,  n , second 
auxilium triste,  Nominative,  sg.,  n , second 
auxilii tristis,  Genitive,  sg.,  n , second 
auxilio tristi,  Dative,  sg.,  n , second 
auxilium triste,  Accusative,  sg.,  n , second 
auxilio tristi,  Ablative,  sg.,  n , second 
auxilia tristia,  Nominative,  pl.,  n , second 
auxiliorum tristium,  Genitive,  pl.,  n , second 
auxiliis tristibus,  Dative,  pl.,  n , second 
auxilia tristia,  Accusative,  pl.,  n , second 
auxiliis tristibus,  Ablative,  pl.,  n , second 
bellum triste,  Nominative,  sg.,  n , second 
belli tristis,  Genitive,  sg.,  n , second 
bello tristi,  Dative,  sg.,  n , second 
bellum triste,  Accusative,  sg.,  n , second 
bello tristi,  Ablative,  sg.,  n , second 
bella tristia,  Nominative,  pl.,  n , second 
bellorum tristium,  Genitive,  pl.,  n , second 
bellis tristibus,  Dative,  pl.,  n , second 
bella tristia,  Accusative,  pl.,  n , second 
bellis tristibus,  Ablative,  pl.,  n , second 
beneficium triste,  Nominative,  sg.,  n , second 
beneficii tristis,  Genitive,  sg.,  n , second 
beneficio tristi,  Dative,  sg.,  n , second 
beneficium triste,  Accusative,  sg.,  n , second 
beneficio tristi,  Ablative,  sg.,  n , second 
beneficia tristia,  Nominative,  pl.,  n , second 
beneficiorum tristium,  Genitive,  pl.,  n , second 
beneficiis tristibus,  Dative,  pl.,  n , second 
beneficia tristia,  Accusative,  pl.,  n , second 
beneficiis tristibus,  Ablative,  pl.,  n , second 
caelum triste,  Nominative,  sg.,  n , second 
caeli tristis,  Genitive,  sg.,  n , second 
caelo tristi,  Dative,  sg.,  n , second 
caelum triste,  Accusative,  sg.,  n , second 
caelo tristi,  Ablative,  sg.,  n , second 
caela tristia,  Nominative,  pl.,  n , second 
caelorum tristium,  Genitive,  pl.,  n , second 
caelis tristibus,  Dative,  pl.,  n , second 
caela tristia,  Accusative,  pl.,  n , second 
caelis tristibus,  Ablative,  pl.,  n , second 
castrum triste,  Nominative,  sg.,  n , second 
castri tristis,  Genitive,  sg.,  n , second 
castro tristi,  Dative,  sg.,  n , second 
castrum triste,  Accusative,  sg.,  n , second 
castro tristi,  Ablative,  sg.,  n , second 
castra tristia,  Nominative,  pl.,  n , second 
castrorum tristium,  Genitive,  pl.,  n , second 
castris tristibus,  Dative,  pl.,  n , second 
castra tristia,  Accusative,  pl.,  n , second 
castris tristibus,  Ablative,  pl.,  n , second 
